URL,Status_Code,Title,Meta_Description,H1,H2s,Canonical,Meta_Robots,Word_Count,Internal_Links,External_Links,Image_Count,Images_With_Alt_Count
https://www.ikea.com/in/en/customer-service/payment-options/,200,Payment options - IKEA,"Are you thinking of redecorating your home but need to finance your purchases? Choose from our different payment and financing options to find a plan that suits you, whether you're buying online or in-store",Payment options,Paying at an IKEA store | Paying at IKEA.com and the IKEA app | Paying at Remote order service,https://www.ikea.com/in/en/customer-service/payment-options/,"index, follow",861,7,0,2,2
https://www.ikea.com/in/en/cat/armchairs-fu006/,200,Armchair - Buy Armchair in India at Best Price in India - IKEA,Find armchairs that blend comfort with design. Explore IKEA affordable armchairs that suit every room and enjoy easy delivery to your home. Shop now.,Armchairs,An elegant invitation to curl up and relax | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/armchairs-fu006/,"index, follow",1477,43,0,40,40
https://www.ikea.com/in/en/cat/footstools-pouffes-20926/,200,Ottoman :Buy footstools online at affordable price in india. - IKEA,"Put your feet up (literally) after a long day with our ottomans, footstools and pouffes! The best part? They double as seating for your guests and come with storage space too. Browse our ottoman and footstool range for multiple colours and patterns.",Footstools & pouffes,Sort and Filter | Results list | Buy ottoman online for your living room,https://www.ikea.com/in/en/cat/footstools-pouffes-20926/,"index, follow",1783,80,0,75,75
https://www.ikea.com/in/en/cat/chaise-longues-57527/,200,Buy Comfortable Chaise Lounges at Affordable Price - IKEA,Chaise loungers from IKEA can help you turn your area into a peaceful retreat. Discover elegant and cozy designs in India for a relaxing trip.,Chaise longues,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/chaise-longues-57527/,"index, follow",194,33,0,30,30
https://www.ikea.com/in/en/cat/sofa-cushions-57536/,200,Sofa Cushions for Cozy & Stylish Living - IKEA,"Add comfort and charm with sofa cushions in vibrant colours, soft fabrics, and playful patterns. Shop at IKEA.",Sofa cushions,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/sofa-cushions-57536/,"index, follow",1987,23,0,17,17
https://www.ikea.com/in/en/cat/extra-legs-31785/,200,Sofa Legs - Buy footstool legs online at affordable price in india. - IKEA,"Looking to update the look of your furniture? How about changing the sofa legs and armchair legs? We have extra sofa legs in UK and US sizes and a variety of materials. Browse our range for sofa, armchair and footstool legs for an instant refresh.",Extra legs,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/extra-legs-31785/,"index, follow",182,13,0,8,8
https://www.ikea.com/in/en/cat/sofa-covers-10664/,200,Sofa Covers - Buy washable and removable sofa covers online - IKEA,Buy sofa covers online. Discover the best price of sofa cover which are washable and removeable from IKEA store.,Sofa covers,Give your sofas and armchair a new cover | Level up your sofa with a new cover | Sort and Filter,https://www.ikea.com/in/en/cat/sofa-covers-10664/,"index, follow",1629,58,0,52,52
https://www.ikea.com/in/en/cat/sofa-beds-10663/?filters=f-online-sellable%3Atrue,200,Sofa Cum Beds - Buy Sofa Bed Online in India at Best Price - IKEA,Shop from a wide selection of sofa cum bed online in India at best price. Experience the quality & style of IKEA sofa bed for versatile and comfortable living.,Sofa cum beds,Introducing your new guest room | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/sofa-beds-10663/,"index, follow",2091,71,0,52,52
https://www.ikea.com/in/en/cat/three-seat-sofa-beds-700630/,200,3 seater sofa beds - IKEA,3 seater sofa beds,3 seater sofa beds,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/three-seat-sofa-beds-700630/,"index, follow",179,27,0,24,24
https://www.ikea.com/in/en/p/gammalbyn-3-seat-sofa-grey-70473251/,200,"GAMMALBYN 3-seat sofa, grey - IKEA","GAMMALBYN 3-seat sofa, grey Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years. Back cushions filled with polyester fibres for soft comfort.","GAMMALBYN 3-seat sofa, grey",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/gammalbyn-3-seat-sofa-grey-70473251/,"index, follow",1109,11,0,22,21
https://www.ikea.com/in/en/p/kivik-3-seat-sofa-kelinge-grey-turquoise-s19443050/,200,"KIVIK 3-seat sofa, Kelinge grey-turquoise - IKEA","KIVIK 3-seat sofa, Kelinge grey-turquoise Cuddle up in the comfortable KIVIK sofa. The generous size, low armrests and pocket springs with foam that adapts to the body invites you and your guests to many hours of socialising and relaxation.","KIVIK 3-seat sofa, Kelinge grey-turquoise",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/kivik-3-seat-sofa-kelinge-grey-turquoise-s19443050/,"index, follow",1070,11,0,24,23
https://www.ikea.com/in/en/p/ektorp-3-seat-sofa-kilanda-dark-blue-s09509008/,200,"EKTORP 3-seat sofa, Kilanda dark blue - IKEA","EKTORP 3-seat sofa, Kilanda dark blue Our beloved EKTORP seating has a timeless design and wonderfully thick, comfy cushions. The covers are easy to change, so buy an extra cover - or two, and change according to mood or season.","EKTORP 3-seat sofa, Kilanda dark blue",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/ektorp-3-seat-sofa-kilanda-dark-blue-s09509008/,"index, follow",1047,14,0,18,17
https://www.ikea.com/in/en/p/friheten-corner-sofa-bed-with-storage-faringe-light-grey-s09517046/,200,"FRIHETEN corner sofa-bed with storage, Faringe light grey - IKEA","FRIHETEN corner sofa-bed with storage, Faringe light grey After a good night’s sleep, you can effortlessly convert your bedroom or guest room into a living room again. The built-in storage is easy to access and spacious enough to stow bedding, books and PJs.","FRIHETEN Corner sofa-bed with storage, Faringe light grey",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/friheten-corner-sofa-bed-with-storage-faringe-light-grey-s09517046/,"index, follow",1249,12,0,22,21
https://www.ikea.com/in/en/p/strandmon-wing-chair-skiftebo-yellow-60361895/,200,"STRANDMON wing chair, Skiftebo yellow - IKEA","STRANDMON wing chair, Skiftebo yellow Bringing new life to an old favourite. We first introduced this chair in the 1950’s. Some 60 years later we brought it back into the range with the same craftsmanship, comfort and appearance. Enjoy!","STRANDMON Wing chair, Skiftebo yellow",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/strandmon-wing-chair-skiftebo-yellow-60361895/,"index, follow",1499,12,0,30,29
https://www.ikea.com/in/en/p/poaeng-rocking-chair-brown-gunnared-light-green-s79501966/,200,"POÄNG rocking-chair, brown/Gunnared light green - IKEA","POÄNG rocking-chair, brown/Gunnared light green POÄNG rocking chair has stylish curved lines in bentwood, providing nice support for the neck. The rocking feature adds an extra dimension to the comfort, allowing you to fully relax. Enjoy rocking!","POÄNG Rocking-chair, brown/Gunnared light green",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/poaeng-rocking-chair-brown-gunnared-light-green-s79501966/,"index, follow",997,20,0,23,23
https://www.ikea.com/in/en/p/gammalbyn-3-seat-sofa-bed-blue-70558028/,200,"GAMMALBYN 3-seat sofa-bed, blue - IKEA","GAMMALBYN 3-seat sofa-bed, blue This sofa-bed is easy to convert and so comfortable that you can sleep in it every night. There is also storage under the seat for your bedlinens. Perfect if you live in a small space. 5 year guarantee. Read about the terms in the guarantee brochure.","GAMMALBYN 3-seat sofa-bed, blue",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/gammalbyn-3-seat-sofa-bed-blue-70558028/,"index, follow",1061,9,0,21,20
https://www.ikea.com/in/en/p/ormaryd-3-seat-sofa-beige-90477597/,200,"ORMARYD 3-seat sofa, beige - IKEA","ORMARYD 3-seat sofa, beige Have a seat and enjoy the comfy cushion support, the soft and durable upholstery – and just relax. Lovely, right? The ORMARYD series has an equally comfy 2-seat sofa and matching armchairs and footstools. Back cushions filled with polyester fibres for soft comfort.","ORMARYD 3-seat sofa, beige",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/ormaryd-3-seat-sofa-beige-90477597/,"index, follow",1103,9,0,16,16
https://www.ikea.com/in/en/cat/sofas-fu003/?filters=f-colors%3A10007,200,Buy Sofas Online in India – Stylish & Comfortable Sofa - IKEA,"Shop the best sofas online in India at IKEA. Explore fabric, sectional, recliner, and sofa beds designed for style & comfort. Affordable prices and easy delivery. Buy now!",Sofas,Effortless living starts with the right sofa bed | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/sofas-fu003/,"index, follow",1592,105,0,82,76
https://www.ikea.com/in/en/cat/sofas-fu003/?filters=f-colors%3A10033,200,Buy Sofas Online in India – Stylish & Comfortable Sofa - IKEA,"Shop the best sofas online in India at IKEA. Explore fabric, sectional, recliner, and sofa beds designed for style & comfort. Affordable prices and easy delivery. Buy now!",Sofas,Effortless living starts with the right sofa bed | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/sofas-fu003/,"index, follow",1592,105,0,82,76
https://www.ikea.com/in/en/cat/sofas-fu003/?filters=f-colors%3A10124,200,Buy Sofas Online in India – Stylish & Comfortable Sofa - IKEA,"Shop the best sofas online in India at IKEA. Explore fabric, sectional, recliner, and sofa beds designed for style & comfort. Affordable prices and easy delivery. Buy now!",Sofas,Effortless living starts with the right sofa bed | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/sofas-fu003/,"index, follow",1592,105,0,82,76
https://www.ikea.com/in/en/cat/sofas-fu003/?filters=f-colors%3A10156,200,Buy Sofas Online in India – Stylish & Comfortable Sofa - IKEA,"Shop the best sofas online in India at IKEA. Explore fabric, sectional, recliner, and sofa beds designed for style & comfort. Affordable prices and easy delivery. Buy now!",Sofas,Effortless living starts with the right sofa bed | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/sofas-fu003/,"index, follow",1592,105,0,82,76
https://www.ikea.com/in/en/cat/sofas-fu003/?filters=f-colors%3A10003,200,Buy Sofas Online in India – Stylish & Comfortable Sofa - IKEA,"Shop the best sofas online in India at IKEA. Explore fabric, sectional, recliner, and sofa beds designed for style & comfort. Affordable prices and easy delivery. Buy now!",Sofas,Effortless living starts with the right sofa bed | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/sofas-fu003/,"index, follow",1592,105,0,82,76
https://www.ikea.com/in/en/cat/sofas-fu003/?filters=f-colors%3A10139,200,Buy Sofas Online in India – Stylish & Comfortable Sofa - IKEA,"Shop the best sofas online in India at IKEA. Explore fabric, sectional, recliner, and sofa beds designed for style & comfort. Affordable prices and easy delivery. Buy now!",Sofas,Effortless living starts with the right sofa bed | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/sofas-fu003/,"index, follow",1592,105,0,82,76
https://www.ikea.com/in/en/planners/lillehem-planner/,200,Lillehem planner,Design it yourself,,,https://www.ikea.com/in/en/planners/lillehem-planner/,max-image-preview:large,6,1,0,0,0
https://www.ikea.com/in/en/planners/vimle-planner/,200,VIMLE Planner for your Dream Sofa-IKEA,"With our VIMLE Planner, you will find your new perfect IKEA Sofa in just a few Steps. Plan Now and realize your Living dream.",VIMLE Planner,,https://www.ikea.com/in/en/planners/vimle-planner/,max-image-preview:large,55,1,0,0,0
https://www.ikea.com/in/en/planners/soderhamn-planner/,200,SÖDERHAMN Planner For your new Sofa-IKEA,"With our SÖDERHAMN Planner, you can make your new perfect Sofa from IKEA from different Modules. Get going straight off.",SÖDERHAMN Planner,,https://www.ikea.com/in/en/planners/soderhamn-planner/,max-image-preview:large,62,1,0,0,0
https://www.ikea.com/in/en/planners/jattebo-planner/,200,JÄTTEBO Planner for your Dream Sofa - IKEA,"With our JATTEBO Planner, you will find your new perfect IKEA Sofa in just a few Steps. Plan Now and realize your Living dream",JÄTTEBO planner,,https://www.ikea.com/in/en/planners/jattebo-planner/,max-image-preview:large,48,1,0,0,0
https://www.ikea.com/in/en/cat/gaming-furniture-55002/,200,Gaming furniture - Buy gaming furniture online at best price - IKEA,"Buy ultimate gaming furniture from IKEA. Get you gaming chair, gaming table and accessories to play your game comfortably.",Gaming furniture,Flat 15% off* on gaming desks. | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/gaming-furniture-55002/,"index, follow",1386,53,0,44,44
